artist_name,video_id,audio_filename,track_number,track_length,tempo,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tonnetz_mean,tonnetz_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,1,66150,107.666015625,0.22637826179706474,0.09865595844261664,0.053128682,0.0006312374,953.3730027463462,776931.786407835,1144.7544746891344,473336.7636569025,1719.8403695913462,3158429.636841131,0.05068359375,0.0018273991804856522,0.0016120993570509197,0.023134890964922956,-372.62775572517313,15539.605929954207,148.7531930063458,4030.912193484972,-7.619838600857556,410.94667862768415,30.330992845652073,281.5327253289765,19.714472760230805,156.13471464127286,5.740164660010339,137.33602435494367,-1.4772197830085183,81.13282793277219,-6.333814456288079,106.9839981680009
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,2,66150,161.4990234375,0.20751958149359803,0.0848418876131725,0.054357924,0.00013264356,821.386482477566,77053.49462093493,1169.3173951901142,169179.58505780547,1426.6575270432693,603956.3909883329,0.04020057091346154,0.00018693993077475643,0.01134874510537874,0.024236088622075744,-341.23846020933223,2217.469840678931,171.71276551616688,1024.2740441894814,-3.6866941380336256,298.03918473467786,34.827076101154304,164.9291179457003,21.302524619611823,164.30435841487946,10.755787092706123,192.30667140758283,-3.4013066618387526,86.60782006143205,-13.496775852644172,59.70320444661962
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,3,66150,107.666015625,0.21691739290776013,0.08622398235233038,0.049558524,0.00016978849,942.8733470201971,106549.28021164684,1327.01213977911,159563.16538451245,1666.338641826923,657627.7376462722,0.04996619591346154,0.0004033726489050149,0.0024143716711019156,0.014666523792244288,-337.15412314740746,2649.547431013839,158.25377175837724,1058.801633498388,-0.3792016228409621,546.009004926853,36.680797895675205,112.28392401631756,23.721884145869563,140.74157365172172,18.063593241990244,95.70700031398871,-5.35779469500195,65.9801900454775,-14.802602474280922,99.34340016176277
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,4,66150,161.4990234375,0.20299849839119982,0.085457264530064,0.05560192,0.0003144757,797.1409428753982,40859.91692246128,1063.0246774329942,63879.19663034437,1408.4371243990386,230854.608460432,0.045278695913461536,0.00024182168689705212,-0.010630574708816728,0.017210040553763517,-338.3410346088966,2868.705331997277,180.45014417881683,299.74077886325045,-11.681215030647385,324.219804103692,32.64674843987463,132.35119547707714,24.61731355035002,156.4141814061606,3.543618406146318,143.63916419603953,-3.9439546526206954,62.171367512128015,-12.796470568574186,65.38597802324621
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,5,66150,151.99908088235293,0.31796120187651683,0.09576403424845059,0.19437243,0.008039576,1865.8476489064656,1833095.0019277101,2202.2731277366875,656458.4126701403,3791.9970703125,7813046.181975878,0.05123948317307692,0.0017344575802955404,0.11302852242933675,0.023395220784647477,-179.41852549245516,7660.872579904954,98.40384511392818,2818.926986870419,37.68629121757388,694.1813198872487,40.767338059005645,352.94249850322825,14.868054099338536,147.68735330310267,19.239320339483548,193.6451892157774,0.34438868916728455,186.4424385266186,2.980733296886038,142.26175853768785
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,6,66150,151.99908088235293,0.35048926563564353,0.08902007902197645,0.22320902,0.002800008,1552.6321535622983,1455077.8452198734,2102.463626214084,335328.6311997574,3120.6580528846152,5155164.297089774,0.038829627403846156,0.0017753058777758355,0.13363105278618104,0.027497613092424655,-158.74271310444132,2665.2485009379384,105.07414497313277,2321.834018116989,30.71444032834561,606.8549772295195,45.89615712045331,154.41587089756263,16.54441126907556,212.80945574814714,28.416036935274953,118.5390852838157,6.754851473043356,105.23851346417541,12.223473320789326,63.36201245543142
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,7,66150,161.4990234375,0.37147887047423883,0.10043203845201341,0.16792825,0.0020989499,844.9003469865082,97033.55179898538,1603.6211215358708,155035.38935838957,1599.7513521634614,912289.5107157837,0.01833683894230769,7.432079879489878e-05,0.005406816386499586,0.0367487695005658,-228.31525464891092,1459.749182154728,136.7525946599044,445.5465253468174,18.932976343952973,153.02991068645366,46.84767402307156,59.54674862038892,24.32821975305872,70.44750330157476,27.84071117735647,46.74522010828739,5.646069953136876,54.42978953943683,4.677234912463842,62.56006730134252
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,8,66150,161.4990234375,0.3610332227572309,0.10493011552261847,0.17118263,0.0020170216,824.1734291022751,71507.75507209793,1566.525048857181,113827.20935757838,1486.9504957932693,658308.4675646392,0.017833533653846153,4.217887065819735e-05,0.01877311696330283,0.03065389222790143,-230.73944147098604,1355.144551285149,136.27838097080073,294.7198810998985,18.38761112332869,260.19427792426507,51.52295682626603,112.09238674926473,26.719489484661725,80.38530607771978,26.755651961134483,56.25156065105204,5.79944399801081,61.19549764784742,2.654863698459478,46.941799843888894
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,9,66150,161.4990234375,0.31806413110871606,0.10028251562681512,0.20654394,0.0033372256,1105.905755305503,196671.66407691428,1860.0684824054981,196065.14081598175,2193.902118389423,1526756.2662870928,0.026528695913461537,0.00016131910346668852,0.06567922794482094,0.014348072671248047,-166.18314799240332,3156.2482648844993,131.96672904850442,566.1612697159645,18.616605827279916,134.3863900802849,38.728578163836154,166.99009602045126,20.052490502989826,67.89589258645636,17.25332176379405,109.59584399689672,0.6191512938446688,165.0284373833655,6.890456436772646,81.19415395170715
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,10,66150,161.4990234375,0.3887526926416998,0.09059780654035184,0.22296624,0.0016808037,1194.8408662051577,756197.7232746996,1872.6450692607978,305910.9532275851,2307.28271484375,3486436.217488234,0.029330679086538462,0.0009915505499529416,0.10406688188210136,0.018047278656351074,-160.40880029526195,2563.4417102470984,130.56533578047134,1241.4753090341508,25.324868239691025,346.36048215014284,36.968779206992394,211.80923995142987,14.355858275586215,144.0395518922299,24.249901404127566,123.27207846796054,3.536803960998573,119.69087571784618,10.740369333645699,60.04121526605817
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,11,66150,161.4990234375,0.4000693638672216,0.1008515867628352,0.18873091,0.0024173306,843.4371525564493,61945.93774066542,1581.7993806943373,91845.63144943694,1569.2735877403845,500537.84733608627,0.017882361778846154,3.59911749348838e-05,0.012680569334397557,0.026372191119053506,-207.4917132625439,1269.7109103203688,141.62142317554228,289.8403104637838,15.334989818865967,190.84848277596998,42.489121592275524,69.00779975902908,21.69401467563133,78.68684630479777,22.21292244840871,65.07519620995579,3.9541985184334267,48.383432389017386,7.389819322111046,50.377804263305244
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,12,66150,161.4990234375,0.37438796554836595,0.0988775923423192,0.1826404,0.0022590808,1019.5136134003629,279194.59446826694,1776.9158470320228,210080.7783648569,2044.3291766826924,2222585.680200645,0.022160456730769232,0.00017077880498220227,0.01264943599687772,0.027369566024301115,-204.150170601279,2389.079087515163,126.00237465622622,541.4076751330153,21.780506220613418,286.9331058825014,50.62542815455753,111.54137967680968,23.07840391651458,97.65203890406931,23.646251023069407,86.68561185736807,4.188938066075882,57.127572727466905,1.408965008463548,44.62469122712779
john_mayer,cZVT8Zg0YwE,Do You Know Me.mp4,13,66150,161.4990234375,0.26657574137452106,0.08423129032130183,0.25424263,0.002373663,1309.7303791441727,50877.97792995676,2058.6963180662224,31123.389046471166,3018.623798076923,562451.5928959704,0.03266225961538462,8.026360054693278e-05,0.030141113335792103,0.03190518034918646,-121.7330087157228,569.3138601428858,112.72186627878641,245.73797711734844,20.57681084220955,53.93694320888219,53.583726084951635,138.919315719282,9.596894819847243,39.538204569877514,8.200030189124515,81.74534391892966,8.13697570577919,99.45995114718735,15.04641426603264,107.50442649403807
