artist_name,video_id,audio_filename,track_number,track_length,tempo,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tonnetz_mean,tonnetz_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var
frank_sinatra,rSrc7aulay8,Fly Me To The Moon (In Other Words).mp4,1,661500,123.046875,0.381352959275825,0.10848317932015948,0.035173386,0.0008425676,1680.4192984399074,852423.2420245158,2192.691564132618,365961.28011388314,3678.4194237676566,4634790.239820545,0.05637154121517028,0.0037823948012200986,0.0041269516004982555,0.0050862752235963996,-351.46913143727255,14811.68328530057,105.7685685141361,1687.529485529745,24.673921115988065,522.0278965403962,28.802568182351852,231.43274126632105,9.207723372608184,324.6546790228423,20.591039494120068,129.53786474603862,1.1262573284087285,236.81930052835133,11.352551799253792,92.01321355640727,6.451812362527523,96.06899569120928,1.4103644235039476,101.25942201934103,1.9683797191716106,89.8085256493955,9.885193082754105,85.47077327832805,0.18653210710411536,85.87638070585037
frank_sinatra,rSrc7aulay8,Fly Me To The Moon (In Other Words).mp4,2,661500,117.45383522727273,0.3250794407807454,0.09503664308497624,0.059724472,0.0008026227,1627.218395417224,865242.7134059204,1950.809356918348,277444.7535344053,3348.188087298036,3422667.803386394,0.06829021442047213,0.004844866500129893,0.0009538292588759145,0.010367507026159706,-252.54530563645227,7375.479706842452,118.07157162838918,1476.5467532972816,6.8747287172262315,742.8090099009687,36.2389845124148,233.93149328629733,4.200691860441041,394.98443831385885,10.903104241179243,190.98230725884022,-1.4269754620243784,203.12504740267406,8.244982396219605,154.686480189444,2.529402162595501,163.6388202317922,1.3596406717877727,111.54532575327815,-0.14511273824702006,95.36284126176334,9.985497024943072,107.7313304917566,0.4080397956767934,86.85081906160373
frank_sinatra,rSrc7aulay8,Fly Me To The Moon (In Other Words).mp4,3,661500,117.45383522727273,0.39122978112694257,0.09120702354442176,0.06230849,0.0013716749,1774.2142780425079,390643.04253347905,2118.5514494237,120562.13352199005,3781.243802002709,1875905.1182481947,0.08075196824206657,0.0027407655783848795,0.010936479664953506,0.00868528326773071,-214.75472645979454,10352.097156178781,107.35208636587176,678.9598600708293,0.022813668914176386,510.85244319925624,38.17485142865464,252.51393011521526,4.235435554388272,177.33306135185885,13.162209883161074,93.6319315236974,4.10992385564966,137.99674666491768,5.941855425403451,104.00353735660583,-4.243942528701798,77.65065141276601,5.9318998870207595,59.565850182892845,0.7100040836868311,56.129558967548114,5.494470984816609,71.81156520942983,-2.0695257918462753,62.430866722002555
frank_sinatra,rSrc7aulay8,Fly Me To The Moon (In Other Words).mp4,4,661500,117.45383522727273,0.3544222707832498,0.09351776147061759,0.070921965,0.0016355619,1785.7341585883116,574045.3776846232,2066.732804963556,107605.44331094816,3632.6530338440884,1809894.4462183916,0.08282300636126161,0.004305629892952048,0.005126653980493271,0.009149861725667887,-208.30229317221531,11459.565610474085,107.27185112115865,790.7848635885391,-5.717193697267926,588.8851818171125,30.831706797969762,167.899002939855,0.4418925613598542,227.5360427330318,10.995549794148511,195.42928292509552,3.4108232341178013,206.90597234382994,6.412892027520415,96.76518639163817,-0.5588028290599099,111.40184681443286,4.3095655930577506,79.82919954001147,1.9356586832966916,77.46295503933759,9.476079885289936,86.83048121948755,-2.1792131419164456,78.05528534351548
frank_sinatra,LWXUdqvVO8Y,Somethin Stupid.mp4,1,661500,103.359375,0.37285178305164846,0.09056961333852946,0.078486405,0.0016917186,2118.4594926004543,507531.47103967407,2291.2034318484134,112114.42814998573,4663.380134511658,1366113.3993122831,0.09095598817240712,0.003648335211584078,-0.012154655915259844,0.019892288933780356,-183.80120167192374,4206.563397404604,86.41224537404756,892.0992611598072,3.681363995782156,212.7622871647528,55.3499764709831,263.15799358866025,-3.4806762095172177,131.11332558917354,17.152114651064334,77.17476213699777,-3.5264173900752827,81.33640695040658,1.3225745593667853,96.59005163636498,-7.024814256942582,67.2829188823089,-6.018266643601639,87.26584842312562,-7.079118172611101,86.8952051827084,-1.0099465318450294,69.51205322058408,-9.353167484802219,55.72410546593403
frank_sinatra,LWXUdqvVO8Y,Somethin Stupid.mp4,2,661500,103.359375,0.3481229340099148,0.08855424802581657,0.10633874,0.0013741937,2003.7037870233457,565437.1181151887,2168.1541924851226,129416.18180316986,4316.2322336675215,1597924.4458444384,0.09159770764802631,0.003351909095560745,-0.0007190474987931748,0.016783225731142253,-139.1159368362466,1290.742746911415,99.6586773953339,872.6302163723668,1.3586865175964389,320.88929810064485,46.62636662881822,164.0942236381712,-10.408108537818256,174.19133033882778,12.350683674771302,68.35902153101802,-7.488112027868538,80.99340539312041,0.4129525496937219,91.36192303571123,-11.192933376819463,83.48341036669964,-6.539902317419659,96.08639858263076,-9.53871994401663,92.15571973634367,-0.6957496466391626,71.3305960878348,-8.875118089433014,78.16863710858111
frank_sinatra,LWXUdqvVO8Y,Somethin Stupid.mp4,3,661500,103.359375,0.3586465737863985,0.08733256268710153,0.112526834,0.0019021477,2140.437314550684,537232.2132225408,2222.865209832688,121499.95453495596,4591.188904375484,1457828.3746470017,0.1019540320239938,0.0034503045974393744,-0.014299327793872097,0.015804470758194824,-124.62373814065427,2172.7289694661663,93.23547998014747,824.8597447534672,-4.858241259477348,312.1731989240078,46.07997333538377,219.54293708063386,-8.537604622066027,169.55170848682835,13.258415264406745,80.28125080646068,-4.896073832099055,87.80232374708093,3.7535661930211477,90.50477761784725,-7.889476624703234,86.24707365518958,-8.742258224316876,91.48310298517664,-9.357785774016401,68.58415632395524,-1.3863772786328707,64.49785578868101,-5.510677092076007,68.96945715282264
frank_sinatra,LWXUdqvVO8Y,Somethin Stupid.mp4,4,661500,103.359375,0.32129707831155635,0.08251699804008959,0.106900185,0.0006217498,2288.487389108173,333532.2713676856,2287.4024421236168,88282.84464941727,4824.0958293525055,980687.5738941815,0.12392631034732972,0.002751589168056056,-0.0009215521641974563,0.017762507261156336,-116.41806622043401,1061.5177977586823,88.30934513799707,590.2161304702757,-2.3893001006789256,188.448834431929,42.407615073137315,119.19378036206933,-14.203245679122023,104.30787827763025,14.167859381891345,59.126304118459544,0.49238799689743984,92.25580228595916,8.865148993785189,88.74778979937766,-7.868398520080655,65.54078617845816,-8.548715399808925,79.47855292331029,-7.259844286212736,76.8941153608792,2.8691712189286367,88.94800151889861,-5.539433073902933,77.33227570234108
frank_sinatra,LWXUdqvVO8Y,Somethin Stupid.mp4,5,661500,103.359375,0.32959363620333065,0.0862118085935529,0.10697945,0.0021265321,1933.9485927980022,423426.5758090772,2163.4091803221486,128043.47894075158,4306.665624848829,1384043.913576005,0.08470961626838236,0.0025532047668455986,0.036076959196784456,0.018587922890585674,-141.88213539955444,3218.2290985209597,102.92843407995906,647.6906551713514,-0.1899331178037442,328.71008709656206,44.143127972597334,179.98468380571947,-12.341060798529432,143.7897522446004,14.087581759761411,72.83720898871884,-3.4064037024735283,82.90471865969396,1.4025591194072793,74.4421299079821,-10.108045038676897,63.68222534267216,-7.2748307740505505,78.21359475419898,-9.151832544225927,51.83171573483515,-0.021852080831695292,66.81007237950293,-8.737094883378308,61.86544506349181
frank_sinatra,BTOeRwIUnG0,Strangers In The Night.mp4,1,661500,123.046875,0.32795086136844764,0.0880630496027511,0.15101665,0.0024423203,1796.0008788305247,432426.96384334896,1871.1539693455375,153974.3027222018,3646.1279523630997,1626895.1905485643,0.08873302353424922,0.002526182777267185,0.05232437322079543,0.020635846667140443,-112.64908126842772,3573.026084694325,116.88604746655874,1024.1071023312547,-26.305641028500574,380.2333176309777,41.14486978283835,154.9596916370735,3.357686028195421,302.13987809686546,10.809186446020204,137.4794860711506,-11.050462394599538,192.8955924603831,-4.640170189458856,95.55756692934212,-9.070634045550824,91.61925440138943,-2.22799504396127,121.49984436139685,2.6306247670296714,76.72957032142443,-0.9620054966176561,102.24289199378848,-2.998061811531394,62.825096147262215
frank_sinatra,BTOeRwIUnG0,Strangers In The Night.mp4,2,661500,129.19921875,0.3270167629136042,0.08802351228415345,0.16788912,0.0026676438,2020.537156267938,392365.8176885508,1931.6833213262034,104508.40301799269,3965.8010193437985,1226570.228580977,0.10965239817143962,0.00284463979256632,0.04812520988683231,0.01720828607623114,-83.0646619286392,1672.1159019229037,108.93337672641634,864.8504417410642,-31.281866374833506,476.3996185339245,41.347016872825186,152.63150810405372,-5.7632464015282165,322.96209011202393,10.027138050976488,147.23701323773346,-14.42005812728623,172.2442670037511,-3.716843246758223,88.64653140088029,-4.390959103586927,91.72001626406235,-5.001447829307929,133.04103705303572,-2.2954504397174316,88.8672210945502,0.20876320975555163,100.54863562077475,-2.9317933041963684,73.52147941320221
frank_sinatra,BTOeRwIUnG0,Strangers In The Night.mp4,3,661500,129.19921875,0.3477677955406357,0.08640819655099098,0.16388273,0.0022946629,1968.4784092631453,371050.2921201257,1931.426731860049,114371.14469088185,3916.409651339977,1240128.3132932698,0.10177905197852168,0.0025294146071622612,0.02075756711064224,0.011029476429071221,-81.58494395866758,1669.0312055216946,113.48783964207165,808.2321468288698,-31.40385741489386,478.69329448873805,40.0985606368638,153.24456612098385,-7.373629110021523,273.05427799353043,10.403676954133989,129.64971419385913,-12.081064204202201,150.3198183378789,-2.6570626371194472,76.25546985502345,-6.724393158859596,96.9249737614214,-3.5685523214244457,155.76863834310257,-0.6500185172833675,108.26907677097395,0.21750043181603165,109.07880619410994,-3.566466429489742,95.19647617080649
frank_sinatra,BTOeRwIUnG0,Strangers In The Night.mp4,4,661500,92.28515625,0.33398950686729495,0.08186791159424689,0.15747175,0.0013184138,1910.4737351915169,244189.97603153822,2002.9158247038586,113176.71507225264,3727.2941282290053,1017896.4539682509,0.09961617767995357,0.0015470254069190291,0.01648563549752332,0.011075648026189952,-77.9621819469434,1226.804263189514,114.42890074705373,572.4028729913383,-26.701394620785017,320.44937092359254,32.47405127481757,250.63461794698364,0.41360243557746146,214.94966753795623,5.540881900026008,147.6742825441894,-9.860236227970708,100.93377968710512,-1.966668201928762,60.036497454813144,-2.4870813367185374,74.44290318347566,-6.849007923030969,97.04531869346832,-1.676638212102201,90.75258565320334,-1.374376435997469,81.45838316680928,-6.184845747486735,72.50131092514935
frank_sinatra,BTOeRwIUnG0,Strangers In The Night.mp4,5,661500,95.703125,0.3635008740103131,0.08333856092759045,0.19429691,0.004552117,2119.4844010611037,264528.3468374789,2180.033343226374,134190.46481695506,4250.832629129983,1228820.2930358974,0.1053606629740712,0.0016659521632892943,0.026092606780593733,0.009101341764870671,-55.39957125408423,5253.999798579804,100.60440685744975,616.2184436387014,-21.942891959023243,365.30197468029763,30.095755158412558,185.95569957035852,0.8620002284236388,151.0308065686537,4.646222101805063,73.00883942361182,-8.057624436469895,109.96694532647903,-7.471833876318284,61.47168211402328,-5.610646442105427,70.93745245208746,-7.38943960940589,69.698953074862,3.4689898720414316,66.42269846201428,-0.4835718332048139,85.52807817159976,-4.953787274589742,55.753479635458156
frank_sinatra,dthgRdTf0Ds,The World We Knew (Over And Over).mp4,1,661500,92.28515625,0.3199980873277884,0.08999175262952637,0.08959151,0.0016320519,1489.9211193101773,250753.83430713858,1755.2645471739618,109949.91168409043,3008.4234751414956,1250467.8123470417,0.06448071364647832,0.0008650669142533745,-0.023521160571930294,0.014415928226010209,-174.21499547860316,4902.700698804105,136.85244175244733,678.2621522582444,-18.907601673146658,367.52670137717206,36.386454137053924,189.2852793159872,-5.687252369441433,206.23140422037122,6.185540541077157,111.64326028440284,-6.38787701904622,59.72578847024266,4.887165745630552,67.2151040601207,-10.91942347327621,90.05903493923223,-0.7087545511195836,47.3445385722,-10.085195373737825,150.75218444865968,0.5551612029430953,66.09635624370713,-4.506021779170439,51.40311381165538
frank_sinatra,dthgRdTf0Ds,The World We Knew (Over And Over).mp4,2,661500,123.046875,0.3181123086388176,0.08943161243438663,0.10654616,0.0010243374,1941.936526459749,414930.7362003077,1989.7361694911813,169349.55800441568,4013.6007303054857,1946832.028461067,0.10256324980650154,0.003095678284759005,0.01051541090657191,0.014126646206708832,-124.54438934169308,1204.7195035120114,114.88591349034878,796.1082976193941,-20.31920751994889,403.97703874595425,37.3652907064402,243.65329337139553,-10.55239648449153,153.21987315237195,5.925002050841079,69.14088873491919,-12.038194218246144,63.70521986769477,5.4369302663183365,84.22013006757105,-11.40216892835906,84.8471976163777,-0.5090016013259753,150.9163440496115,-10.121329573554076,82.13864844470035,-1.8821992289315024,58.64190858171158,-8.039249745111375,83.18221774425761
frank_sinatra,dthgRdTf0Ds,The World We Knew (Over And Over).mp4,3,661500,95.703125,0.316906580421194,0.0868461788471064,0.11766482,0.0013046844,1791.1285465992976,314072.90954993846,1902.4592918523065,146307.13520913362,3643.827966270801,1540100.6474434156,0.09550962654798761,0.002276776579173206,-0.01634162670150283,0.012940545114120502,-120.77647532944356,2294.982371302835,121.79288021416568,873.0140796860258,-22.726036184037827,305.9948283105121,38.87284057721403,175.30377401622783,-5.496879768673963,172.91107481900988,6.118424152997145,85.44749739349656,-9.642570428172071,73.89336974240811,6.020598156519639,66.73268675392413,-13.36389542501078,90.97865599245912,-1.4372994089554436,79.52240837345578,-11.420029029866779,115.9321595130947,-0.4068428428594567,69.71503407319932,-3.3104716269707617,54.63552948382473
frank_sinatra,dthgRdTf0Ds,The World We Knew (Over And Over).mp4,4,661500,123.046875,0.3430833593730601,0.08357379776437236,0.12297862,0.0010351348,2125.4509950454217,410535.32194996177,2126.4858044109096,175959.1904450126,4328.707158233359,1883932.0333948077,0.1253495821642802,0.0032731580201959443,0.00210680133028789,0.010189350222517001,-97.84264401111264,1418.8859624336342,107.68712948990783,813.0033016951975,-16.09745824713131,475.11581925242024,33.86132082237316,192.75971932399008,-6.161796666389149,184.67150319357717,7.140734781485403,94.70858599382838,-7.65356093631111,102.70763590611617,4.546405636031604,77.32177312471488,-10.059959645115077,117.1388622832765,-0.13384699776106307,110.53423577684461,-9.624131955899685,121.71318894921824,0.9760580617493946,78.39767736203217,-7.665598545333403,81.99801111399701
frank_sinatra,dthgRdTf0Ds,The World We Knew (Over And Over).mp4,5,661500,95.703125,0.3206723016156432,0.08757821178040458,0.13664114,0.0012051194,1745.5466289236488,353382.9370125778,1881.1152770430824,155441.97763972302,3570.236744600184,1773069.4093494357,0.09172695856714397,0.002789349842009146,-0.02023716193138379,0.012094013421372061,-107.05820803643098,1661.551287799888,124.90621851781837,916.18991443303,-21.03789240718706,358.59311165116026,38.00529921979967,165.50847668440053,-8.119349107127645,179.55358816288245,7.686978122274326,84.84834158699213,-11.302758309973122,81.89367536105078,4.3595124991386545,70.96257139925582,-13.995532661552653,71.88267327186122,-1.102131314350903,87.42462456973423,-10.785307266728235,91.09760817444938,-0.8009551740544634,66.69931092232994,-3.551838058977247,52.48070752031581
ac_dc,Lo2qQmj0_h4,ACDC - You Shook Me All Night Long (Official Video).mp4,1,661500,129.19921875,0.41034396433332804,0.08831453241723342,0.08730908,0.0029912982,2316.7822967104653,1392046.077232354,1889.3681984638238,656139.0914979528,4283.84909615059,5082930.6123393355,0.14876176107778638,0.00785255362257173,0.010925668494359497,0.022546359600939495,-168.12292364711612,10530.575899573829,104.91387401577438,3012.297184082877,-44.37984858948938,2085.112648758461,31.969981820346902,246.3005045235323,6.554516361985457,99.97034090396583,-11.610365718093693,295.94891628974545,-9.902152485856488,131.37108718708367,-11.104899917071407,216.95570110092066,-8.525366450642728,73.44570335313678,0.7261570395671678,40.6050409064972,0.7632945467144779,58.35766043451306,2.0751460525498784,49.81471635531384,-7.125603630403473,49.41292364106591
ac_dc,Lo2qQmj0_h4,ACDC - You Shook Me All Night Long (Official Video).mp4,2,661500,129.19921875,0.4176375042064079,0.08897063648386816,0.15638211,0.0040180744,2953.713389161233,594881.6537165376,2585.654549636164,157647.74261566854,5769.890110263884,2481514.5388042033,0.16821137891834365,0.0054806727351079595,0.0015668533105672904,0.003020253836733638,-48.34703124650009,4044.1594136074214,62.540340693547265,841.6550163028355,-28.110322938401264,723.5335961908868,9.7207032728699,304.1423690079361,7.161688227826003,185.58614030239048,-4.129002047243379,190.27054756599378,-5.099869192281218,128.2138160976404,1.6833287334999845,106.31330705140797,-5.366592213891297,100.98896426671612,2.62621334374635,64.44445385952315,-4.026369561599362,73.27117813921248,-0.5701467287862517,77.83787742396876,-6.171998340672022,61.27239629242079
ac_dc,Lo2qQmj0_h4,ACDC - You Shook Me All Night Long (Official Video).mp4,3,661500,129.19921875,0.43092593831461995,0.08087530274810989,0.21133725,0.0029066813,2664.3317450135414,448145.35662608925,2493.7122097773226,169981.53192959097,5227.643389155621,2410633.3143582623,0.14071985959268576,0.002447449060714669,0.02943598540006465,0.009714005908192859,-12.92760776060024,2114.904311260922,75.85868663828658,730.1221113475729,-24.887469009969056,571.9857231792815,19.798772039197548,249.70093934537385,14.097046065493295,128.94955672365225,3.718130968968369,116.26513310309082,2.7499563461832692,117.52129304953696,5.293759047182195,75.95821146957556,-1.1492157643687395,68.37173650469008,8.115224865930585,71.33112814361597,2.162978229923581,59.495772005344875,6.107021920346664,50.79046453007913,-3.9784266110655575,36.29431843613483
ac_dc,Lo2qQmj0_h4,ACDC - You Shook Me All Night Long (Official Video).mp4,4,661500,129.19921875,0.43685681406476945,0.0777682538933678,0.21252748,0.0028856525,2769.809108986212,421744.51077803905,2570.654469807996,135304.4410756541,5509.6666837993425,2228012.20828185,0.1493974337267802,0.002900520068858797,0.029452999156883763,0.01010452029663245,-5.868722442191119,2048.437121034043,72.02419799181855,638.1228501940537,-21.463691583540893,453.43535208968706,20.766473305318694,144.5080230623598,14.820818102921866,131.8089021277645,2.7060711208471,135.30929185362555,1.2050887217601112,122.32515907296919,5.466346601464642,59.76236464612273,-0.24807486708960672,55.37315915149744,9.361004209958807,58.33905127735315,1.8113333964114973,67.97119238035187,5.877924458037116,43.60823809507851,-3.692837679482879,32.66937093776067
ac_dc,Lo2qQmj0_h4,ACDC - You Shook Me All Night Long (Official Video).mp4,5,661500,129.19921875,0.42168558142243806,0.07912898441487222,0.22374834,0.002166379,2785.1483596023145,295668.6573554721,2623.112263369584,107921.3898095319,5639.924229483117,1856959.0831409409,0.14518468520220587,0.0019605202555243945,0.015809022123278626,0.008698783889410934,0.31537633643446616,1564.1927562432154,69.53021533108905,503.22428723276045,-17.70465867023822,365.89534550126103,23.94164597789851,100.46943138433065,16.097439401017592,89.16026242711256,1.9884980816440796,122.17975033908988,-0.15286968041900645,85.95120504137932,4.4485433483340175,54.42990421778462,-1.4448581102269096,58.05613573971079,8.993275413650142,66.14849386895624,3.6502018460604804,44.1602961333422,5.366302949884455,45.80282496258988,-6.169317844414639,54.79409154203644
ac_dc,Lo2qQmj0_h4,ACDC - You Shook Me All Night Long (Official Video).mp4,6,661500,129.19921875,0.4027211117121289,0.07800319022181963,0.23913607,0.0011490681,2833.151381669221,207255.15133551825,2633.45252162542,83909.49760803564,5796.198284515286,1519875.3339880065,0.15333240615325078,0.0011453889116470179,0.03293610929089516,0.00979415828090698,14.720331618608878,461.7930898024946,67.75211507239594,285.925444250877,-17.801053522092012,265.42671750277196,24.6993520627478,83.12124412238299,15.086043301119133,68.65919243819955,2.9061002080846534,68.68474220778126,-0.5608029933708448,85.41627266371594,7.759628640894806,52.98788178894595,-0.06666818293153773,43.36825195510782,13.3648573588596,57.13198378835317,5.570927514935018,61.75587999685142,8.205931102577587,48.69770767610655,-3.8293586153383776,47.44087207835883
frank_sinatra,gFwuHsra6Oc,Theme From New York New York.mp4,1,661500,112.34714673913044,0.36570369653345236,0.08803803970036843,0.05126593,0.0006942068,2217.1791919753396,986552.1677967437,2326.975121569657,227298.1920287945,4703.079894452641,3146168.905076302,0.09992343205785603,0.00728881922116256,0.009275154377748842,0.03276574963145491,-218.6461847838515,8092.714140819544,93.65491751884227,1624.0072335682312,2.4921101131816905,454.0853247937017,30.144053155499172,240.3933768531192,-3.773117200909599,241.31986035771843,11.530642199283482,81.43121963759873,-0.8988330842790123,94.71823444498145,5.073072283078047,85.06491039584644,-3.897528877086343,60.74777903380298,8.64754352143911,96.83195937735556,-0.5361336536038669,53.23817409507533,3.4757923229722785,65.12667850175242,-3.133019592377428,61.19656297492051
frank_sinatra,gFwuHsra6Oc,Theme From New York New York.mp4,2,661500,107.666015625,0.386422548449267,0.0862351004882427,0.07911187,0.001113871,2103.4427685186142,527922.2260221728,2246.260786697977,171854.60975389066,4386.956806005708,2037001.504153359,0.09661241655379257,0.0036894225994463276,0.004259425712335065,0.019423332002279033,-149.83797221374226,3729.050493521292,102.31432238147875,832.496948505421,-8.576367356914735,499.6026476956673,27.24508628376562,193.86625303953537,-3.705556389682231,270.3639846697368,8.302271793162328,127.15421555058309,-2.1534139118991993,115.59947341834997,1.8749515788314373,72.68967253497922,-7.143555720198399,64.15744620586803,5.656042795500404,66.83756057505175,-5.470475280562008,82.0762114854813,2.6784078993751232,70.48674842662788,-2.913045333414157,54.79548758864762
frank_sinatra,gFwuHsra6Oc,Theme From New York New York.mp4,3,661500,107.666015625,0.41142450995513585,0.08385480494452938,0.08538515,0.001856282,2240.143034864736,427014.3985639659,2306.3414848428038,177543.40892142427,4642.105263157895,2078475.1789694559,0.10533949908088236,0.002461740009295356,0.000691381859433701,0.01918281342296651,-136.99471391825608,5646.106923765556,96.57764648010408,962.3462303834352,-9.643465812171696,474.5642696621471,24.693415050233373,168.58091696510607,-6.534133048844026,247.33725959683363,9.550250102579707,75.88724257492309,-0.2517926373541552,125.9605714925052,3.044681951368322,86.72242726819103,-4.899989876837677,55.929119583954694,6.02139706857541,61.18786463610069,-4.948258694595515,69.59036006888375,5.29083922902832,64.89681204087867,-1.3957203769446693,48.05582464640331
frank_sinatra,gFwuHsra6Oc,Theme From New York New York.mp4,4,661500,107.666015625,0.4079226085357277,0.0806769703306739,0.10684969,0.0016147211,2887.902162186783,371587.2540346569,2572.9332378414456,101825.73546588159,5833.481392402767,1258921.2990709106,0.15920047346652477,0.0035963096594051553,0.011284048683257128,0.015281536333051841,-76.3196671911967,1920.4395331750125,67.95433755759782,505.6248525855124,-11.933976983600258,369.04851936448796,21.835744155998412,125.57925356800216,-7.336111004036742,127.42921805895331,10.488153323418757,79.94568985014551,-2.7375541052155596,72.25973127424919,2.695080589488816,50.66751414173856,-5.180274251418312,48.86383410434246,6.030263914131911,52.861134320062554,-4.0242359405284605,58.48140357369149,1.9855177498411536,58.496019283049684,-1.3914867507461839,45.173521023617035
